altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d
157,2013-08-18 13:44:12+00,851,-28.4962501285902,50.0735485,2.284799,6.5854460744888
149,2013-08-18 13:59:05+00,851,134.146618033879,50.0802047,2.2804787,0.90785461391128
156,2013-08-18 14:14:03+00,851,100.133596147336,50.0808904,2.2806251,1.41152399908751
147,2013-08-18 14:28:56+00,851,87.9671657547317,50.0802678,2.2768966,0.640702739185654
154,2013-08-18 14:44:26+00,851,21.1676556162086,50.0802278,2.2768904,0.201246117974981
152,2013-08-18 14:59:19+00,851,44.6989633271575,50.0802343,2.2768859,0.816884324736373
155,2013-08-18 15:14:15+00,851,-142.977330976505,50.0801996,2.2768428,0.254558441227157
217,2013-08-18 15:29:13+00,851,128.859262971863,50.0799242,2.279056,14.6866912543295
149,2013-08-18 15:44:19+00,851,-40.5716353660813,50.0791864,2.2756583,1.34617977996997
139,2013-08-18 15:59:30+00,851,-65.6937995312899,50.0792,2.2755315,2.1377558326432
149,2013-08-18 16:14:34+00,851,-75.806116787608,50.0707927,2.1943615,7.43971101589302
119,2013-08-18 16:29:29+00,851,-60.8657269144805,50.0681932,2.1798916,0.46518813398452
25,2013-08-18 16:44:37+00,851,160.88743234018,50.0691105,2.1799382,4.71495493085565
89,2013-08-18 16:59:40+00,851,-129.683266780497,50.0566336,2.1220651,7.375642344908
126,2013-08-18 17:14:32+00,851,-34.2788259438049,50.0490355,2.1188628,3.49778501340491
232,2013-08-18 17:29:35+00,851,58.4580315114579,50.0371972,2.1983672,14.1452536209147
115,2013-08-18 17:44:24+00,851,-17.8007177147472,50.0375319,2.2007546,0.705761999543756
88,2013-08-18 17:59:31+00,851,-80.7430790591901,50.0377757,2.2002658,7.68960987306898
102,2013-08-18 18:15:08+00,851,121.171313341626,50.0374903,2.2017592,0.127279220613579
76,2013-08-18 18:30:11+00,851,-138.027278789763,50.0372675,2.201048,2.20047722096822
98,2013-08-18 18:45:24+00,851,-102.384982162484,50.0375689,2.2005339,1.65604951616792
98,2013-08-18 19:00:24+00,851,109.534624426709,50.0376388,2.2006024,1.42302494707577
109,2013-08-18 19:15:23+00,851,-40.0427786240872,50.0290452,2.1996661,1.89187737446167
180,2013-08-18 19:30:17+00,851,147.490759005176,50.0086545,2.2140635,10.0635033661245
86,2013-08-18 19:45:13+00,851,-59.1492385589657,49.9389998,2.2738438,0.876184911990614
172,2013-08-18 20:00:22+00,851,93.5399444008917,49.9388424,2.2755985,14.2358210160145
84,2013-08-18 20:15:30+00,851,-114.298394338964,49.9390148,2.2738507,0.104403065089106
88,2013-08-18 20:30:44+00,851,-73.5600608328403,49.9389624,2.2736706,0.360138862107382
87,2013-08-18 20:46:09+00,851,35.1540496010491,49.938957,2.2736547,0.10770329614269
87,2013-08-18 21:16:08+00,851,-4.53496983716509,49.9388954,2.2735925,0.411096095821889
87,2013-08-18 21:46:01+00,851,45.2598545837591,49.9389077,2.2735779,2.08470621431414
84,2013-08-18 22:15:54+00,851,159.734117202674,49.9390419,2.2735401,1.85299757150408
87,2013-08-18 22:45:45+00,851,-46.0742520481241,49.939089,2.2734787,0.366742416417845
89,2013-08-18 23:15:36+00,851,136.20814935305,49.9391046,2.2734835,0.543783044972901
90,2013-08-18 23:45:30+00,851,-50.9750171307331,49.9390109,2.2735211,0.331058907144937
79,2013-08-19 00:16:02+00,851,79.274153507299,49.9390213,2.273587,0.0640312423743285
74,2013-08-19 00:46:10+00,851,20.6961633830802,49.9390005,2.2735461,1.46986393928146
74,2013-08-19 01:16:09+00,851,-24.9617135032442,49.9390165,2.2734872,0.259615099714943
86,2013-08-19 01:46:00+00,851,90.761365973769,49.9388869,2.2737203,0.114017542509914
91,2013-08-19 02:15:52+00,851,-5.58918312978523,49.9389285,2.2735814,0.251793566240283
83,2013-08-19 02:45:47+00,851,136.868636565458,49.9388998,2.2736928,3.5454336829223
72,2013-08-19 03:02:10+00,851,3.53762569670919,49.9390158,2.2736578,1.630030674558
86,2013-08-19 03:17:19+00,851,-110.966627008997,49.9389323,2.2735767,0.438292140016223
97,2013-08-19 03:32:38+00,851,-71.5129031683852,49.9388947,2.2736606,0.233452350598575
81,2013-08-19 03:47:36+00,851,-95.4141992801903,49.9390713,2.2737414,2.2510886255321
91,2013-08-19 04:02:49+00,851,73.5170920093786,49.9390234,2.2738064,1.79078195210919
114,2013-08-19 04:17:48+00,851,-25.8488230118792,49.9791538,2.260264,14.3147651046044
130,2013-08-19 04:32:42+00,851,126.475642881521,50.0176203,2.2223714,6.15796232531509
163,2013-08-19 04:47:47+00,851,-29.4766637159156,50.016418,2.2149359,4.0336831804196
126,2013-08-19 05:03:09+00,851,-39.381987172612,50.0217739,2.2112203,3.26021471685532
110,2013-08-19 05:18:04+00,851,121.154434674299,50.0234173,2.210339,3.5927983522597
121,2013-08-19 05:32:55+00,851,-75.7319577448859,50.022557,2.2109812,0.32310988842807
137,2013-08-19 05:48:29+00,851,40.184634373218,50.014143,2.2124208,1.03754517973918
132,2013-08-19 06:03:19+00,851,91.3632388663637,50.0141634,2.2124196,1.22413234578619
127,2013-08-19 06:18:16+00,851,1.5802427724791,50.0143812,2.2126015,0.430116263352131
117,2013-08-19 06:33:14+00,851,55.2603593587145,50.0149697,2.2130072,4.543941020744
126,2013-08-19 06:48:08+00,851,-113.075157244517,50.0148861,2.2128483,0.0412310562561766
108,2013-08-19 07:03:04+00,851,-39.2805957852813,50.0134146,2.2111876,9.08447576913495
129,2013-08-19 07:18:02+00,851,154.840954871556,50.0133181,2.2112899,1.22641754716736
128,2013-08-19 07:33:26+00,851,-134.144673168684,50.0133359,2.2112663,0.116619037896906
126,2013-08-19 07:48:23+00,851,-15.3892840243598,50.0133477,2.2112836,1.62806633771478
633,2013-08-19 08:03:21+00,851,42.9493343637541,50.012332,2.2068363,1.41767415155952
1126,2013-08-19 08:18:18+00,851,7.58316488007122,50.0107516,2.2031949,14.4037842249875
734,2013-08-19 08:33:14+00,851,-113.447081450122,50.0112341,2.2066365,1.93610433603151
672,2013-08-19 08:48:07+00,851,56.5936187029984,50.0111282,2.2072489,1.17456374880208
122,2013-08-19 09:03:39+00,851,163.490768003466,50.0133607,2.2112499,0.333766385365573
126,2013-08-19 09:18:32+00,851,-42.8807868450578,50.0133367,2.2112904,0.308706980808663
120,2013-08-19 09:33:28+00,851,35.586368522051,50.013394,2.2113215,1.20303782151685
109,2013-08-19 09:48:27+00,851,-113.461057303357,50.0211291,2.2040001,6.27051034605637
116,2013-08-19 10:03:22+00,851,-62.8578894372571,50.0279053,2.1962153,4.17306841544684
106,2013-08-19 10:18:17+00,851,14.946218546709,50.0410059,2.1959316,5.95551005372336
86,2013-08-19 10:33:15+00,851,22.9773798160545,50.0582006,2.1600756,7.61168181153154
88,2013-08-19 10:48:49+00,851,-143.687507801199,50.0580102,2.1601436,7.48575313512274
88,2013-08-19 11:04:38+00,851,-128.734615113552,50.0585495,2.160739,0.316227766016838
83,2013-08-19 11:19:37+00,851,-30.2254229088418,50.0587465,2.1607222,1.70856665073388
127,2013-08-19 11:34:42+00,851,14.7389728877566,50.0591941,2.1604999,1.56923548264752
83,2013-08-19 11:50:35+00,851,-47.1822879263086,50.0579591,2.1611797,0.170293863659264
83,2013-08-19 12:05:28+00,851,-129.079423643396,50.0556927,2.1584842,9.11600789819754
-54,2013-08-19 12:20:26+00,851,-167.906965960978,50.0355375,2.1585244,11.5557821024801
64,2013-08-19 12:35:23+00,851,140.918938463084,50.0359597,2.1566652,0.39560080889705
72,2013-08-19 12:50:15+00,851,24.1620611561999,50.03599,2.156521,0.17464249196573
-130,2013-08-19 13:05:14+00,851,126.877819947787,50.0379153,2.1579169,0.774725757929863
-24,2013-08-19 13:20:19+00,851,145.943016158044,50.0372914,2.158579,3.99722403675351
97,2013-08-19 13:35:35+00,851,-157.608206187976,50.0245461,2.1598252,9.57676876613401
76,2013-08-19 13:51:08+00,851,-66.0706743529538,50.0227998,2.1589611,0.14422205101856
77,2013-08-19 14:06:56+00,851,-5.9532169442732,50.0231515,2.1584473,0.536003731330296
68,2013-08-19 14:22:13+00,851,18.3919287185872,50.0232803,2.158437,3.98301393419606
79,2013-08-19 14:37:13+00,851,-128.872906735182,50.0230281,2.1586786,0.34928498393146
79,2013-08-19 14:52:07+00,851,-128.437341561478,50.0230494,2.1586418,0.754519714785505
69,2013-08-19 15:07:06+00,851,-109.704955822464,50.0224208,2.1579034,1.15602768132947
-56,2013-08-19 15:22:01+00,851,-38.1765859775954,50.0243095,2.157024,0.340147027033899
-33,2013-08-19 15:36:56+00,851,29.086933576234,50.0513931,2.1879345,7.33556405465865
181,2013-08-19 15:51:54+00,851,-61.7362948858269,50.084948,2.1941306,0.58258046654518
309,2013-08-19 16:06:48+00,851,-78.9209453297869,50.0848171,2.1933701,1.19079805172834
305,2013-08-19 16:21:44+00,851,44.3371175869683,50.0845781,2.1940228,2.86923334708071
308,2013-08-19 16:36:40+00,851,-38.5720508794449,50.0841697,2.193691,1.01242283656583
138,2013-08-19 16:52:09+00,851,-87.1020475996159,50.0825932,2.1949318,0.263058928759318
136,2013-08-19 17:07:03+00,851,-34.7286127406021,50.082581,2.1949096,0.58309518948453
134,2013-08-19 17:22:00+00,851,128.03958902046,50.082581,2.1949203,0.0360555127546399
149,2013-08-19 17:36:57+00,851,-30.7869778101947,50.0873582,2.1979071,6.64840582395509
135,2013-08-19 17:51:53+00,851,-64.9442453701489,50.0897473,2.2077803,1.1458621208505
138,2013-08-19 18:06:48+00,851,28.4592052129563,50.0897409,2.2077484,0.203960780543711
141,2013-08-19 18:21:44+00,851,-65.6450800031851,50.0893738,2.2078178,1.01118742080783
138,2013-08-19 18:36:41+00,851,156.463136796383,50.0892474,2.2081589,0.507740090991444
175,2013-08-19 18:51:42+00,851,170.492688565539,49.9959087,2.2396661,10.898486133404
83,2013-08-19 19:06:35+00,851,-37.8234016958755,49.9387475,2.2739978,0.389486841883009
86,2013-08-19 19:21:28+00,851,30.5339128726967,49.9387762,2.2739875,0.442944691807002
87,2013-08-19 19:36:55+00,851,-147.814372871698,49.9387415,2.2737571,0.0670820393249937
80,2013-08-19 19:51:52+00,851,18.2471893748281,49.93877,2.2737042,1.18456743159687
86,2013-08-19 20:06:49+00,851,170.701676051886,49.9388261,2.2737439,0.0282842712474619
99,2013-08-19 20:21:47+00,851,-25.3529022407497,49.9388362,2.2735525,2.31387121508523
84,2013-08-19 20:36:40+00,851,42.652813164885,49.938738,2.2737611,1.08046286377645
95,2013-08-19 20:51:50+00,851,23.0494229116658,49.9388087,2.2738069,0.13
108,2013-08-19 21:21:55+00,851,40.0823989404214,49.9387651,2.273757,1.22331516789419
89,2013-08-19 21:51:54+00,851,175.125276871257,49.9387783,2.2737913,0.130384048104053
88,2013-08-19 22:22:08+00,851,172.655579598014,49.9387366,2.2738074,0.120415945787923
87,2013-08-19 22:52:08+00,851,49.2792626516341,49.9388002,2.2737811,0.412310562561766
90,2013-08-19 23:22:01+00,851,-134.927339687966,49.9391747,2.2735378,0.546260011349907
91,2013-08-19 23:52:03+00,851,167.979469177405,49.937519,2.2689195,0.272029410174709
66,2013-08-20 00:22:18+00,851,-55.0674617785922,49.9373598,2.2689514,0.460977222864644
67,2013-08-20 00:52:37+00,851,-153.299132740147,49.9373328,2.2689588,0.134164078649987
72,2013-08-20 01:22:34+00,851,-70.3579493032998,49.9374156,2.2688935,0.709365914038728
65,2013-08-20 01:52:26+00,851,170.075216825652,49.9373805,2.2689017,0.906090503205944
63,2013-08-20 02:22:17+00,851,-49.4207215435796,49.9374075,2.268857,3.5347701481143
61,2013-08-20 02:52:09+00,851,-64.1700213120706,49.9373978,2.2688382,1.7889941307897
62,2013-08-20 03:07:07+00,851,-69.2388463108502,49.9373729,2.2689073,3.98116817027364
64,2013-08-20 03:22:12+00,851,-90.5669245504038,49.9373998,2.2688647,0.411096095821889
64,2013-08-20 03:37:27+00,851,150.593811970085,49.9373549,2.2689214,0.532259335286851
80,2013-08-20 03:52:39+00,851,130.901714765474,49.9369758,2.2696346,7.61400026267402
69,2013-08-20 04:08:26+00,851,130.283041543776,49.9373664,2.2689006,0.237065391822594
187,2013-08-20 04:23:21+00,851,-35.5474708842761,49.9972545,2.3152739,10.2743223620831
116,2013-08-20 04:38:16+00,851,-62.1862477423014,50.0273664,2.2874694,1.01533245786787
160,2013-08-20 04:53:59+00,851,-104.945710595269,50.0313208,2.2589044,9.52806381170907
76,2013-08-20 05:09:06+00,851,-57.5264588756589,50.0417093,2.1989818,6.3340113672143
92,2013-08-20 05:24:09+00,851,-57.1354958616101,50.0415569,2.2017598,1.80421728181503
52,2013-08-20 05:39:07+00,851,-118.429052719118,50.0416045,2.2008228,2.19020546981328
92,2013-08-20 05:54:32+00,851,37.9732735648556,50.0413621,2.2006281,0.156204993518133
93,2013-08-20 06:10:03+00,851,-66.0435530261993,50.0414197,2.2006396,0.375366487582469
94,2013-08-20 06:24:57+00,851,77.0749581051245,50.0408844,2.1984849,1.00404183179786
100,2013-08-20 06:39:51+00,851,-108.815153410548,50.0409211,2.1984746,0.632455532033676
94,2013-08-20 06:54:47+00,851,-58.9532138377629,50.0408467,2.1983637,1.57876534038469
113,2013-08-20 07:09:44+00,851,128.213885587572,50.0407522,2.1985441,5.71077052594481
94,2013-08-20 07:24:39+00,851,87.7536009551179,50.0407895,2.1983323,0.504777178564959
93,2013-08-20 07:39:37+00,851,55.7897011845482,50.0407919,2.1983532,0.980051019080129
93,2013-08-20 07:54:33+00,851,164.825860791765,50.0407661,2.1983267,0.396988664825584
85,2013-08-20 08:09:28+00,851,42.6960305409177,50.0421613,2.1998181,1.0255242561734
84,2013-08-20 08:24:24+00,851,24.1717972781295,50.0425527,2.200493,1.34406101051998
285,2013-08-20 08:39:20+00,851,-155.097345401775,50.0425449,2.1997549,0.561426753904728
91,2013-08-20 08:54:38+00,851,-164.288530918499,50.0419973,2.2009092,0.276586333718787
88,2013-08-20 09:09:28+00,851,10.9077539046926,50.0420027,2.2008868,0.17
-181,2013-08-20 09:24:25+00,851,-66.8668701312826,50.0428009,2.1991776,1.21247680390183
51,2013-08-20 09:39:22+00,851,79.5920248888774,50.0422375,2.2004152,1.32382022948737
88,2013-08-20 09:54:19+00,851,121.960681820523,50.042406,2.2006362,2.34437624966642
252,2013-08-20 10:09:17+00,851,-91.9838237080131,50.0571619,2.2007544,7.41218591240128
133,2013-08-20 10:24:07+00,851,-35.5325777535609,50.0158289,2.2094446,2.2886240407721
142,2013-08-20 10:39:04+00,851,-128.686548246953,50.0156094,2.2096227,1.07870292481294
158,2013-08-20 10:54:17+00,851,-108.903366326711,50.0159789,2.2098814,1.19369175250565
123,2013-08-20 11:09:38+00,851,15.3398572374546,50.016035,2.2096291,0.120830459735946
121,2013-08-20 11:24:40+00,851,-108.278808893878,50.0154784,2.2093022,0.827345151674922
118,2013-08-20 11:39:37+00,851,63.0036933613718,50.0157526,2.2094837,1.31381124976155
120,2013-08-20 11:54:32+00,851,-101.943293672988,50.0157502,2.2093845,1.59254513279844
43,2013-08-20 12:09:28+00,851,-119.267677128921,50.0152272,2.2119978,1.64778639392368
208,2013-08-20 12:24:25+00,851,-32.6935401108512,50.0169669,2.2206709,1.25399362039845
123,2013-08-20 12:39:38+00,851,136.811264680875,50.0147793,2.218639,0.162788205960997
124,2013-08-20 12:55:26+00,851,174.123649157881,50.0138945,2.2185082,0.215870331449229
125,2013-08-20 13:10:39+00,851,-69.0955848537586,50.0138556,2.2182683,0.0424264068711929
123,2013-08-20 13:25:28+00,851,-56.0427659973796,50.01268,2.2181173,0.603075451332584
128,2013-08-20 13:40:25+00,851,179.558067109654,50.0125306,2.2182039,0.01
120,2013-08-20 13:55:22+00,851,-116.097294381053,50.0125244,2.2182534,0.732461603089199
649,2013-08-20 14:10:17+00,851,-27.4945324667952,50.0153395,2.2128534,1.10860272415325
550,2013-08-20 14:25:14+00,851,-151.059898372976,50.0203561,2.2203799,8.95778990599802
42,2013-08-20 14:41:01+00,851,-170.535334154453,49.9657573,2.2165155,2.5604101233982
-140,2013-08-20 14:55:52+00,851,157.653279128475,49.9679473,2.2124196,0.250798724079689
30,2013-08-20 15:11:08+00,851,171.19744225351,49.963414,2.2204191,1.74132133737573
36,2013-08-20 15:26:18+00,851,176.089982835444,49.963483,2.2203896,0.465725240887801
39,2013-08-20 15:41:39+00,851,118.731719767148,49.9635244,2.2203941,0.106301458127346
40,2013-08-20 15:56:40+00,851,160.494956371859,49.9635,2.22041,0.212602916254693
30,2013-08-20 16:11:36+00,851,7.79004790568107,49.9659656,2.2168994,4.0718177758834
112,2013-08-20 16:26:33+00,851,60.2851122768514,49.9638826,2.2150231,1.60860187740783
97,2013-08-20 16:41:35+00,851,123.991059037017,49.9660183,2.2161042,9.77523912750988
84,2013-08-20 16:56:24+00,851,-114.865396077104,49.9659006,2.222259,1.03831594420966
174,2013-08-20 17:11:20+00,851,-131.924503565051,49.9652694,2.2217665,0.586003412959344
119,2013-08-20 17:26:17+00,851,172.250015790967,49.9644281,2.2215084,1.64560019445794
23,2013-08-20 17:41:13+00,851,-63.2051649190677,49.9643828,2.2213785,2.29941296856393
89,2013-08-20 17:56:09+00,851,159.449273588038,49.9642335,2.2205023,0.618465843842649
33,2013-08-20 18:11:48+00,851,111.880977193743,49.9644381,2.223281,0.916078599247903
87,2013-08-20 18:27:05+00,851,-68.9225012034412,49.9388701,2.2737173,0.139283882771841
87,2013-08-20 18:42:01+00,851,48.8806242354687,49.9388497,2.2737214,0.437378554572581
82,2013-08-20 18:56:58+00,851,92.9765353096545,49.9388481,2.2737571,1.94123671920763
63,2013-08-20 19:11:53+00,851,-38.7068654828016,49.9389709,2.2735544,9.58801335001157
92,2013-08-20 19:26:48+00,851,69.1963442678201,49.9388395,2.2736899,0.638200595424354
92,2013-08-20 19:41:44+00,851,38.4934412646786,49.9388825,2.2735924,0.324499614791759
81,2013-08-20 19:56:57+00,851,-2.68387756423666,49.93902,2.2734692,2.35614091259415
90,2013-08-20 20:12:03+00,851,-5.0930484857303,49.9390338,2.273362,2.99506260368627
93,2013-08-20 20:27:04+00,851,153.410363871081,49.9389798,2.2733963,0.120415945787923
87,2013-08-20 20:42:00+00,851,-56.7274288131772,49.9390319,2.2734183,0.05
91,2013-08-20 20:57:09+00,851,41.1506575680253,49.9391211,2.2734521,0.282311884269862
94,2013-08-20 21:27:17+00,851,-87.1026460474672,49.9391182,2.2733313,0.493963561409139
92,2013-08-20 21:57:35+00,851,-122.475060021381,49.9391401,2.2733559,0.380788655293195
88,2013-08-20 23:27:49+00,851,-4.26422595946988,49.9391955,2.2731998,0.813941029804985
87,2013-08-20 23:58:08+00,851,32.7379269542733,49.9391954,2.273201,0.0509901951359279
78,2013-08-21 00:28:08+00,851,-172.335426454906,49.9392311,2.2732747,1.27318498263214
85,2013-08-21 00:58:00+00,851,102.643522918918,49.9392372,2.2732603,0.566480361530742
87,2013-08-21 01:27:53+00,851,86.5191675724421,49.9391895,2.2732796,0.545893762558247
90,2013-08-21 01:57:46+00,851,172.31723055172,49.9393083,2.2732373,0.882043082847998
88,2013-08-21 02:28:08+00,851,137.040928323205,49.9393303,2.2731498,0.148660687473185
55,2013-08-21 02:58:01+00,851,-48.9251355590613,49.9394038,2.27308,9.69468411037719
90,2013-08-21 03:12:57+00,851,21.0803679417007,49.9393609,2.2731441,3.0496065319972
69,2013-08-21 03:27:52+00,851,77.1914605476687,49.939373,2.2731152,1.58619040471187
89,2013-08-21 03:42:48+00,851,-63.5962083078721,49.9393428,2.2731896,0.170293863659264
88,2013-08-21 03:57:45+00,851,-108.817444910986,49.9393365,2.2731603,1.53473124683118
162,2013-08-21 04:12:41+00,851,12.8366951823524,49.953788,2.2807661,7.02089737854072
133,2013-08-21 04:27:39+00,851,-143.248714042954,50.0166879,2.2108302,7.14190450790264
123,2013-08-21 04:43:09+00,851,-32.0754442212136,50.0158387,2.2080774,0.516139516022558
115,2013-08-21 04:58:03+00,851,-144.900328230357,50.0161973,2.2111088,0.909725233243533
125,2013-08-21 05:12:59+00,851,148.595373417926,50.0127205,2.218734,3.2922940330414
67,2013-08-21 05:27:53+00,851,-161.147029919447,50.0436938,2.1665632,0.120415945787923
70,2013-08-21 05:42:48+00,851,-28.6625182269035,50.0436945,2.1665776,0.376430604494374
79,2013-08-21 05:58:08+00,851,-104.176744793655,50.0418319,2.1645344,0.0921954445729289
64,2013-08-21 06:13:15+00,851,-99.9693803904252,50.0421973,2.1641583,1.38061580463212
142,2013-08-21 06:28:13+00,851,38.1811597272391,50.0589978,2.168989,8.32385127209755
127,2013-08-21 06:43:10+00,851,54.723609374769,50.0819499,2.1577532,1.49723077713491
133,2013-08-21 06:58:02+00,851,-12.1359799366817,50.0982993,2.21381,0.618142378421024
127,2013-08-21 07:13:10+00,851,-14.4139271866784,50.0985789,2.2153879,0.694262198308391
119,2013-08-21 07:28:19+00,851,-69.6963276442035,50.0987917,2.2155699,2.20002272715534
134,2013-08-21 07:43:31+00,851,93.7351149579592,50.1446277,2.1870624,1.6060510577189
145,2013-08-21 07:58:32+00,851,-25.2220739833393,50.1438898,2.1879104,0.264196896272458
149,2013-08-21 08:14:12+00,851,-92.7032231502504,50.1435607,2.1867626,0.979438614717635
